Q1,,,,,,
,0.10267857142857142,0.10714285714285714,0.049107142857142856,0.08035714285714286,0.03125,0.044642857142857144
,0.0625,0.07589285714285714,0.049107142857142856,0.0625,0.03571428571428571,0.05803571428571429
