Q1,,,,,,,,,
,0.05263157894736842,0.03508771929824561,0.03508771929824561,0.02631578947368421,0.05263157894736842,0.10526315789473684,0.16666666666666666,0.16666666666666666,0.02631578947368421
,0.0,0.0,0.017543859649122806,0.0,0.0,0.03508771929824561,0.05263157894736842,0.03508771929824561,0.017543859649122806
