Q21,,,,,,,
,0.13,0.11,0.12,0.07,0.11,0.05,0.03
,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.06,0.0
,0.01,0.01,0.06,0.03,0.02,0.09,0.0
