Q1,,,,,,,,,
,0.09,0.07,0.19,0.06,0.07,0.03,0.01,0.03,0.02
,0.07,0.03,0.08,0.02,0.0,0.0,0.0,0.01,0.0
,0.06,0.01,0.04,0.0,0.0,0.0,0.0,0.01,0.0
,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0
